person_id,DEGREE_CENTRALITY,EIGENVECTOR,CLOSENESS_CENTRALITY,BETWEENNESS_CENTRALITY,CLUSTCOEF
90112,0.0701418167880414,0.00017944050041956763,0.3305615837568453,0.0001018423430781032,0.8858463940431154
81922,0.004216174779609046,2.663009611796124e-05,0.29844309846562056,0.0,1.0
131075,0.0015331544653123803,5.178587674842389e-05,0.3094862478564687,0.0,1.0
200015876,0.0045994633959371405,8.884200771904832e-05,0.3120196162299584,0.00010140429559428628,0.6212121212121212
40963,0.004216174779609046,5.321656221816536e-05,0.31022951035965973,0.0,1.0
200081415,0.0,7.761325779397348e-49,0.0,0.0,0.0
131082,0.06400919892679188,0.004118232709268947,0.41595173168974053,0.000656596486300945,0.9016665464252218
24587,0.004982752012265236,8.838762579651048e-05,0.30374528806605483,0.0,1.0
24586,0.0019164430816404755,8.564511644792473e-05,0.3131542330162491,0.0,1.0
8203,0.0019164430816404755,2.4899356244174927e-05,0.3145522429850717,0.0,1.0
8207,0.014948256036795709,0.002273375659491241,0.373041902798917,0.0,1.0
65553,0.005366040628593331,2.8380905643400967e-05,0.3104366061609679,0.0,1.0
8209,0.0015331544653123803,5.269696520903071e-05,0.31489303631441623,0.0,1.0
8211,0.10348792640858567,0.05279653545985953,0.4144688378156238,0.0,1.0
122898,0.023763894212341895,0.00223680773346171,0.3774014251169696,0.0,1.0
16408,0.0,7.761325779397348e-49,0.0,0.0,0.0
106524,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
200376353,0.0007665772326561902,2.689548597734697e-05,0.2840422892921634,0.0,1.0
200482851,0.0030663089306247606,1.710284962379474e-05,0.2911557951597357,0.0,1.0
106532,0.08700651590647758,0.0006296469459668547,0.3971934028263836,0.004184709166182117,0.634322248645277
139304,0.13108470678420853,0.05495386244421292,0.4324288971816347,0.003115430497726875,0.6598754951895869
41002,0.006899195093905712,0.00022795291114576495,0.34528811703974605,0.00013108437209747507,0.5490196078431373
200122412,0.0007665772326561902,0.00023288425140778686,0.31930378744103954,0.0,1.0
16429,0.0026830203142966655,0.00010687793485354976,0.3142971316768924,6.359605239064875e-06,0.47619047619047616
200163376,0.009965504024530471,0.00011197113454912206,0.3081736487933267,0.0,1.0
147507,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
131127,0.003449597546952856,0.0001299918051363375,0.32478980027177673,1.809209525105171e-05,0.6111111111111112
65592,0.0022997316979685703,0.00012501692165990024,0.30874653832766563,0.0021692254513047105,0.4
90167,0.005366040628593331,5.1920675458233024e-05,0.3112677617330187,2.9129618551965045e-05,0.6043956043956044
139319,0.0065159064775776165,0.00012753433880086546,0.33042065939258913,0.0,1.0
131131,0.06094288999616712,0.01138931828329535,0.4261675550120326,0.0009598677621174002,0.770957726295677
8252,0.01724798773476428,0.0035456790414824016,0.3754513450905296,2.0666043241933758e-05,0.7787878787878788
98363,0.0011498658489842851,1.6914272693045528e-06,0.26952245046315637,0.0,1.0
139326,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
49208,0.0026830203142966655,1.1185249244158383e-31,0.0026830203142966655,0.0,1.0
147520,0.06477577615944807,0.0001779606177410067,0.32985816146200164,0.0,1.0
200065093,0.004216174779609046,5.321656221816536e-05,0.31022951035965973,0.0,1.0
73797,0.0007665772326561902,4.005459892687719e-05,0.30236283226861504,0.0,1.0
65607,0.062476044461479495,0.010455235981948795,0.4285238076199133,0.0019795163004555083,0.7260471105051882
